path,distance,scale,conponte,metro,puntoaccesso
"['punto_accesso_80', 'punto_strada_555', 'punto_strada_554', 'punto_strada_1071', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1170.3479515008303,no,yes,concadoro,punto_accesso_80
"['punto_accesso_81', 'punto_strada_518', 'punto_strada_517', 'punto_strada_407', 'punto_strada_405', 'punto_strada_403', 'punto_strada_402', 'punto_strada_307', 'punto_strada_306', 'punto_strada_305', 'punto_strada_303', 'punto_strada_301', 'punto_strada_291', 'punto_strada_290', 'punto_strada_289', 'punto_strada_286', 'punto_strada_245', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",960.0034866777557,no,yes,concadoro,punto_accesso_81
"['punto_accesso_82', 'punto_strada_357', 'punto_strada_358', 'punto_strada_368', 'punto_strada_298', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",835.3724297918543,no,yes,concadoro,punto_accesso_82
"['punto_accesso_83', 'punto_strada_1049', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1284.345760376523,no,yes,concadoro,punto_accesso_83
"['punto_accesso_84', 'punto_strada_710', 'punto_strada_708', 'punto_strada_705', 'punto_strada_703', 'punto_strada_701', 'punto_strada_699', 'punto_strada_697', 'punto_strada_694', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1600.5920168313353,no,yes,concadoro,punto_accesso_84
"['punto_accesso_85', 'punto_strada_700', 'punto_strada_699', 'punto_strada_697', 'punto_strada_694', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1476.4535560340844,no,yes,concadoro,punto_accesso_85
"['punto_accesso_86', 'punto_strada_704', 'punto_strada_702', 'punto_strada_699', 'punto_strada_697', 'punto_strada_694', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1523.1475636434704,no,yes,concadoro,punto_accesso_86
"['punto_accesso_87', 'punto_strada_700', 'punto_strada_699', 'punto_strada_697', 'punto_strada_694', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1504.4212366518027,no,yes,concadoro,punto_accesso_87
"['punto_accesso_88', 'punto_strada_1042', 'punto_strada_642', 'punto_strada_1047', 'punto_strada_640', 'punto_strada_638', 'punto_strada_636', 'punto_strada_625', 'punto_strada_623', 'punto_strada_621', 'punto_strada_615', 'punto_strada_613', 'punto_strada_611', 'punto_strada_597', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1450.9455196481906,no,yes,concadoro,punto_accesso_88
"['punto_accesso_89', 'punto_strada_697', 'punto_strada_694', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1431.9046313566214,no,yes,concadoro,punto_accesso_89
"['punto_accesso_90', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1349.7216657789866,no,yes,concadoro,punto_accesso_90
"['punto_accesso_91', 'punto_strada_694', 'punto_strada_607', 'punto_strada_605', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1394.6156231221723,no,yes,concadoro,punto_accesso_91
"['punto_accesso_92', 'punto_strada_836', 'punto_strada_835', 'punto_strada_825', 'punto_strada_824', 'punto_strada_823', 'punto_strada_1112', 'punto_strada_1114', 'punto_strada_1109', 'punto_strada_832', 'punto_strada_1111', 'punto_strada_1120', 'punto_strada_1121', 'punto_strada_1123', 'punto_strada_381', 'punto_strada_1125', 'punto_strada_1128', 'punto_strada_1130', 'punto_strada_379', 'punto_strada_377', 'punto_strada_375', 'punto_strada_374', 'punto_strada_371', 'punto_strada_370', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1149.1628884946322,no,yes,concadoro,punto_accesso_92
